adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count
False,/W8V8d9bjLZURgEGbIB5TC70yaj.jpg,"[28, 53, 878]",401478,en,Death Race: Beyond Anarchy,Black Ops specialist Connor Gibson infiltrates a maximum security prison to take down legendary driver Frankenstein in a violent and brutal car race.,32.603,/1PrlKvPUbDQAqFQBCyyt68hLLl.jpg,2018-10-02,Death Race: Beyond Anarchy,False,6.4,248
False,/oVv5l6L5Wi5j3gd4P2vt0YvVMOg.jpg,"[27, 53]",787752,en,Fresh,"Frustrated by scrolling dating apps only to end up on lame, tedious dates, Noa takes a chance by giving her number to the awkwardly charming Steve after a produce-section meet-cute at the grocery store.",32.567,/tlu71AgaL3EQBBCNGsAwZLPbV5D.jpg,2022-03-03,Fresh,False,7.0,796
False,/ojHCeDULAkQK25700fhRU75Tur2.jpg,"[878, 12, 28]",348350,en,Solo: A Star Wars Story,"Through a series of daring escapades deep within a dark and dangerous criminal underworld, Han Solo meets his mighty future copilot Chewbacca and encounters the notorious gambler Lando Calrissian.",32.495,/3IGbjc5ZC5yxim5W0sFING2kdcz.jpg,2018-05-15,Solo: A Star Wars Story,False,6.6,7255
False,/vxZaw8C5w4XlYEPtptzKJ7lBIFH.jpg,"[53, 27, 18]",599281,en,Fear of Rain,"A teenage girl living with schizophrenia begins to suspect her neighbor has kidnapped a child. Her parents try desperately to help her live a normal life, without exposing their own tragic secrets, and the only person who believes her is Caleb – a boy she isn’t even sure exists.",32.489,/5hmaACPJfI2M0v38DeltW3dSggT.jpg,2021-02-12,Fear of Rain,False,7.1,389
False,/ezLKohe4HKsHQbwQwhv0ARo83NC.jpg,"[10751, 14, 12, 35]",624963,en,A Babysitter's Guide to Monster Hunting,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",32.478,/bkld8Me0WiLWipLORRNfF1yIPHu.jpg,2020-10-14,A Babysitter's Guide to Monster Hunting,False,6.2,245
False,/lvNQKZUsw7pg79CROCFlIk8PT67.jpg,"[12, 878, 16, 14, 27]",627661,en,Cranston Academy: Monster Zone,An intelligent 15-year-old high school student is unexpectedly transferred to a boarding school where he opens a portal of monsters from another dimension.,32.381,/maBFNvaxae6IgLL4qwz7hvz19EZ.jpg,2020-04-29,Cranston Academy: Monster Zone,False,6.1,89
False,/4qdalDaJDy6LSBNapxmCc4Wvpls.jpg,"[27, 9648]",611489,en,Initiation,"During a Whiton University's pledge week, the carefree partying turns deadly when brutal murders start befalling the students, sending Ellery into a race against time to uncover the truth behind the school's dark secrets and the horrifying meaning of a recurring symbol: a single exclamation mark.",32.37,/oT3q1gClsLyDS6kI15FYISy4arw.jpg,2020-10-08,Initiation,False,5.8,87
False,/sQkRiQo3nLrQYMXZodDjNUJKHZV.jpg,"[16, 28, 878]",618344,en,Justice League Dark: Apokolips War,"Earth is decimated after intergalactic tyrant Darkseid has devastated the Justice League in a poorly executed war by the DC Super Heroes. Now the remaining bastions of good – the Justice League, Teen Titans, Suicide Squad and assorted others – must regroup, strategize and take the war to Darkseid in order to save the planet and its surviving inhabitants.",31.975,/c01Y4suApJ1Wic2xLmaq1QYcfoZ.jpg,2020-05-05,Justice League Dark: Apokolips War,False,8.3,1215
False,/aLDQl8iUzrapHOob3VHgmyX1ijj.jpg,"[878, 35, 27]",670428,en,Psycho Goreman,"Siblings Mimi and Luke unwittingly resurrect an ancient alien overlord. Using a magical amulet, they force the monster to obey their childish whims, and accidentally attract a rogues’ gallery of intergalactic assassins to small-town suburbia.",31.961,/foQnDv051kQ7satMQkbkPsUxzkD.jpg,2020-10-29,Psycho Goreman,False,6.1,234
False,/gF02RlJ9hHwqUrUTphEppsCrjmY.jpg,"[35, 18]",645689,en,The Duke,"In 1961, a 60 year old taxi driver stole Goya’s portrait of the Duke of Wellington from the National Gallery in London.  It was the first (and remains the only) theft in the Gallery’s history.  What happened next became the stuff of legend.",31.934,/vxqFcrVDPDfI60e8f1EKxpj0QvH.jpg,2021-07-23,The Duke,False,7.1,135
False,/iiq2cWUYblgfvaVn0h3xZMZK65j.jpg,"[99, 80]",923632,en,The Tinder Swindler,"Posing as a wealthy, jet-setting diamond mogul, an Israeli conman wooed women online then conned them out of millions of dollars. Now some victims plan for payback.",31.929,/iLUSFjdavIf0SrP7ldoQ1xomQVC.jpg,2022-02-02,The Tinder Swindler,False,7.1,689
False,/uTT0yYYgD5S4cDpNOJxuvCITAeC.jpg,"[18, 10749]",419743,en,Disobedience,"A woman learns about the death of her Orthodox Jewish father, a rabbi. She returns home and has romantic feelings rekindled for her best childhood friend, who is now married to her cousin.",31.905,/skPT4ffWhlmmDOMNEdxOiP6Emfz.jpg,2017-09-10,Disobedience,False,7.0,948
False,,"[27, 18]",718022,en,Heks,"A grieving British girl unravels her murdered mother's secrets connected to a South African witch doctor's curse. She wants to put an end to this haunting hex by traveling to South Africa, but instead it casts her deeper into sinister depths.",31.858,/2b2d6i3LZHRaGUwIGcw4h1Wecz6.jpg,2020-12-15,Heks,False,6.2,28
False,/2ByWxoMbfE3pxztCJn5qTJ5Ui2Y.jpg,"[18, 35]",391713,en,Lady Bird,"Lady Bird McPherson, a strong willed, deeply opinionated, artistic 17 year old comes of age in Sacramento. Her relationship with her mother and her upbringing are questioned and tested as she plans to head off to college.",31.855,/iySFtKLrWvVzXzlFj7x1zalxi5G.jpg,2017-09-01,Lady Bird,False,7.3,7216
False,/ddIkmH3TpR6XSc47jj0BrGK5Rbz.jpg,"[10752, 28, 18]",374720,en,Dunkirk,"The story of the miraculous evacuation of Allied soldiers from Belgium, Britain, Canada and France, who were cut off and surrounded by the German army from the beaches and harbour of Dunkirk between May 26th and June 4th 1940 during World War II.",31.846,/ebSnODDg9lbsMIaWg2uAbjn7TO5.jpg,2017-07-19,Dunkirk,False,7.5,14361
False,,"[28, 12, 878]",1007361,en,Jurassic World Dominion: The Prologue,"A five-minute prologue to the 2022 film Jurassic World Dominion was released in 2021, initially as an IMAX-exclusive preview and later as an online short film. It is the second live-action short film in the Jurassic Park franchise, following Battle at Big Rock (2019)",31.701,/WvFxqL4GOJVI1JqBQLiGKjNonY.jpg,2021-06-25,Jurassic World Dominion: The Prologue,False,6.1,7
False,/2YmxAt5XtWgl0BzoDrS51aWNAds.jpg,"[99, 80]",962697,en,Our Father,"After a woman's at-home DNA test reveals multiple half-siblings, she discovers a shocking scheme involving donor sperm and a popular fertility doctor.",31.615,/maG75HDZbOwywDFd1h195CA8I36.jpg,2022-05-11,Our Father,False,6.6,119
False,/ckCrunvxJ1SqL1w4goJGGGZ5PGP.jpg,"[18, 80, 53]",616651,en,Stillwater,"Bill Baker, an American oil-rig roughneck from Oklahoma, travels to Marseille to visit his estranged daughter, Allison, who is in prison for a murder she claims she did not commit. Confronted with language barriers, cultural differences, and a complicated legal system, Bill builds a new life for himself in France as he makes it his personal mission to exonerate his daughter.",31.606,/cPdmPwcIcmu0ugfKcdFtI3vmOJq.jpg,2021-07-29,Stillwater,False,6.8,740
False,/wjZfFhrbRn7UqQnJkzT7MxVSXYn.jpg,"[35, 10749, 878]",767825,en,Moonshot,"In a future where Mars is terraformed and colonized by the best humanity has to offer, two very different college students wind up joining forces and sneak onboard a space shuttle to the red planet in order to be united with their significant others.",31.567,/thqgzBPEDYQX0taszVus5nYMtTZ.jpg,2022-05-05,Moonshot,False,7.7,49
False,/lA5fOBqTOQBQ1s9lEYYPmNXoYLi.jpg,"[35, 28, 12, 14]",590223,en,Love and Monsters,"Seven years since the Monsterpocalypse began, Joel Dawson has been living underground in order to survive. But after reconnecting over radio with his high school girlfriend Aimee, Joel decides to venture out to reunite with her, despite all the dangerous monsters that stand in his way.",31.542,/r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg,2020-10-16,Love and Monsters,False,7.4,3205
False,/xNzlk4SAwwxo3rTRQD9xtU6ttEj.jpg,"[16, 10770, 28, 35, 14]",852663,en,LEGO Monkie Kid: A Hero Is Born,"Monkey King comes to life as a young boy named MK, obsessed with the legends of old, discovers Monkey King's magical staff. After witnessing Red Son and Princess Iron Fan release the Demon Bull King from his prison under the mountain, MK accidentally grabs Monkey King’s magical staff and escapes, sending him on a journey to return the staff to Monkey King in order for him to save the day.",31.521,/3LDHJRNu7er4QH1EJsFLuUmhOWB.jpg,2020-06-13,LEGO Monkie Kid: A Hero Is Born,False,5.4,9
False,/oXJq7bVXfKzx1qMI0J8qOM1Yr9A.jpg,"[10402, 10751, 35]",826953,en,Better Nate Than Ever,"13-year-old Nate Foster has big Broadway dreams but there’s only one problem — he can’t even land a part in the school play. When his parents leave town, Nate and his best friend Libby sneak off to the Big Apple for a once-in-a-lifetime opportunity to prove everyone wrong. A chance encounter with Nate’s long-lost Aunt Heidi turns his journey upside-down, and together they must learn that life’s greatest adventures are only as big as your dreams.",31.474,/55gkFbie2Nbudo21rDpi6zG0XvC.jpg,2022-03-15,Better Nate Than Ever,False,6.6,65
False,/wKAidKCypwuxtZfZ4iP584PsWXV.jpg,"[27, 878, 35]",320846,en,Sky Sharks,"A team of Arctic geologists stumble across an abandoned laboratory in which the Nazis developed an incredible and brutal secret weapon during the final months of WW2. Deep in the ice, they accidentally awake a deadly army of flying zombie sharks ridden by genetically mutated, undead super-humans, who are unleashed into the skies, wreaking their bloodthirsty revenge on any aircraft that takes to the air. An elite task force is assembled to take on this deadly threat and stop the Sky Sharks from conquering the air, but as time runs out, the task force realises they will have to fight fire with fire, and the stage is set for the greatest flying super-mutant zombie shark air battle the world has ever seen....",31.459,/ne2xAzlgSaWvBrYGw2LkO8W5pHi.jpg,2020-10-07,Sky Sharks,False,5.1,66
False,/uQqQvmptJLPTcWDrZXn22p7j7s3.jpg,"[28, 80, 18, 53]",395990,en,Death Wish,A mild-mannered father is transformed into a killing machine after his family is torn apart by a violent act.,31.37,/g0eEEZAqMf98ULQnoiORuazjOpn.jpg,2018-03-02,Death Wish,False,6.1,2202
False,/murKjcvabniDI4vlu1lc4JMkmrl.jpg,[35],425134,en,How to Be a Latin Lover,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.,31.318,/wvXCBYFDwAQSj3nrRAoBSpX2N8J.jpg,2017-03-06,How to Be a Latin Lover,False,7.0,546
False,/hwpbTeZEaKKUfiUjc2FJZpv7uAI.jpg,"[27, 9648, 53]",516632,en,The Empty Man,"Retired cop James Lasombra is asked by a friend to investigate the disappearance of her daughter, who seemingly packed in the night and left an ominous message on the bathroom mirror - ""The Empty Man Made Me Do It."" As he investigates this mysterious figure further, James begins to see and hear strange things, and is forced to come to terms with his past and what it means for his future.",31.237,/8apzu9JFTUMtOpYkHk6LNPOs3pY.jpg,2020-10-22,The Empty Man,False,6.2,474
False,/eK6eBzp7m7WZYaJ3iAnjdPDngiP.jpg,[16],835739,en,Super Monsters: Once Upon a Rhyme,"From Goldilocks to Hansel and Gretel, the Super Monsters reimagine classic fairy tales and favorite nursery rhymes with a musical, magical spin!",31.162,/unIkHTdCEIdHdtmWjEwfv7Ifllk.jpg,2021-06-01,Super Monsters: Once Upon a Rhyme,False,6.2,65
False,/pe2JypRuGUf9foAfaFFNRVix6dx.jpg,[10402],765335,en,Tryo - Live XXV,Tryo - Live XXV 2020,31.162,/l0F3Pa0O04h2ABtwIi6xRJyncx2.jpg,2020-03-13,Tryo - Live XXV,False,6.0,1
False,/9bn8ApCTuqTb7rLoxzyGcyzjuFx.jpg,"[28, 53]",447200,en,Skyscraper,"Framed and on the run, a former FBI agent must save his family from a blazing fire in the world's tallest building.",31.146,/52ml62vClzrlqvXZq2FEW6UF6c1.jpg,2018-07-11,Skyscraper,False,6.3,4278
False,/sHNC8hjAu4ZKXYhG3cp8ghRZ02B.jpg,"[27, 10752, 878]",438799,en,Overlord,"France, June 1944. On the eve of D-Day, some American paratroopers fall behind enemy lines after their aircraft crashes while on a mission to destroy a radio tower in a small village near the beaches of Normandy. After reaching their target, the surviving paratroopers realise that, in addition to fighting the Nazi troops that patrol the village, they also must fight against something else.",31.131,/l76Rgp32z2UxjULApxGXAPpYdAP.jpg,2018-11-01,Overlord,False,6.7,2388
False,/3jKQt2uo8vDXvULMjEEnEzDtFWL.jpg,"[53, 28, 9648]",404733,en,Overdrive,"Master car thieves square off against French gangsters in the South of France with money, women and lives all on the line.",31.083,/a0hTRjis1cxwmjOuBaS7WdDG3dj.jpg,2017-06-16,Overdrive,False,6.1,808
False,/ibdmSDwCpDYNdIkGeu7prsMVzYZ.jpg,"[18, 878]",765245,en,Swan Song,"In the near future, Cameron Turner is diagnosed with a terminal illness. Presented with an experimental solution to shield his wife and son from grief, he grapples with altering their fate.",31.028,/y0WW5vX58oMEg9aRRTB5QtG1Vyn.jpg,2021-12-17,Swan Song,False,7.3,348
False,/nb1s8r6MhDcPyMjx3sjw9rFsEP5.jpg,"[80, 53, 9648, 35]",484247,en,A Simple Favor,"Stephanie, a dedicated mother and popular vlogger, befriends Emily, a mysterious upper-class woman whose son Nicky attends the same school as Miles, Stephanie's son. When Emily asks her to pick Nicky up from school and then disappears, Stephanie undertakes an investigation that will dive deep into Emily's cloudy past.",30.921,/5EJWZQ8dh99hfgXP9zAD5Ak5Hrn.jpg,2018-08-29,A Simple Favor,False,6.6,3621
False,/cHnf48yXxgNg2wnxRG6CNA64JcT.jpg,"[28, 18, 53]",464889,en,Sniper: Ultimate Kill,"A ruthless Columbian drug lord has been using a cold-blooded assassin nicknamed The Devil to wipe out his competition. Sensing a threat to the US, the DEA hires a Marine sniper to kill The Devil, and capture the kingpin.",30.882,/pi16aubY3qFKJWAh4npvm03ERkH.jpg,2017-10-03,Sniper: Ultimate Kill,False,6.5,233
False,/d7i2jAAbQLfLRsatyPoBsbu8W3Q.jpg,"[10402, 14, 35, 10749, 10770]",483980,en,Z-O-M-B-I-E-S,"Two star-crossed freshmen – a zombie, Zed and a cheerleader, Addison – each outsiders in their unique ways, befriend each other and work together to show their high school and the Seabrook community what they can achieve when they embrace their differences.",30.826,/6S9O5U7Ietqh6zTtZhGbhbA3Pze.jpg,2018-02-16,Z-O-M-B-I-E-S,False,7.4,554
False,/rPzWW9rBTCjSxJz48zI5F6SUIbY.jpg,"[16, 10751, 14, 10770, 878, 12, 10402]",537061,en,Steven Universe: The Movie,"Two years after bringing peace to the galaxy, Steven Universe sees his past come back to haunt him in the form of a deranged Gem who wants to destroy the Earth.",30.74,/8mRgpubxHqnqvENK4Bei30xMDvy.jpg,2019-09-02,Steven Universe: The Movie,False,8.3,685
False,,[10749],501190,en,"God, Sex and Truth","'God, Sex and Truth' delves into the world of sex where it digs out and projects the deepest dignity, divinity of the act and a women's true purpose of her sexuality.",30.735,/vaqtTC12oX94ChZUljXRz4fw2ch.jpg,2018-01-27,"God, Sex and Truth",False,6.1,17
False,/2FYzxgLNuNVwncilzUeCGbOQzP7.jpg,"[35, 878]",479455,en,Men in Black: International,"The Men in Black have always protected the Earth from the scum of the universe. In this new adventure, they tackle their biggest, most global threat to date: a mole in the Men in Black organization.",30.682,/dPrUPFcgLfNbmDL8V69vcrTyEfb.jpg,2019-06-12,Men in Black: International,False,6.0,4056
False,/61sbyO47yIpsMFyLhY1MWcqjg1Q.jpg,"[12, 35, 10751, 14]",499701,en,Dora and the Lost City of Gold,"Dora, a girl who has spent most of her life exploring the jungle with her parents, now must navigate her most dangerous adventure yet: high school. Always the explorer, Dora quickly finds herself leading Boots (her best friend, a monkey), Diego, and a rag tag group of teens on an adventure to save her parents and solve the impossible mystery behind a lost Inca civilization.",30.676,/xvYCZ740XvngXK0FNeSNVTJJJ5v.jpg,2019-08-08,Dora and the Lost City of Gold,False,6.7,1437
False,/lJQKRCAJcchlIjAUGB4gFonlrbI.jpg,"[18, 12]",555748,en,The Other Side of Heaven 2: Fire of Faith,"Missionary John H. Groberg returns to Tonga in the 1960s with his wife and their five young daughters. When their sixth child is born with a serious illness, the Grobergs face their ultimate test of faith, only to find themselves surrounded by the love and prayers of thousands of Tongans. Barriers of inter religious strife are soon broken down as all unite in hopes of a miracle that will save the baby's life, as well as the life of a Tongan minister's son.",30.606,/lh0BwrB7ZC2fcMvYu2TBXpY1nsM.jpg,2019-06-28,The Other Side of Heaven 2: Fire of Faith,False,5.2,8
